title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude
"M 6.7 - 282 km NE of Lospalos, Timor Leste",6.7,09-11-1998 05:30,0,6,0,0,691,us,0,0.0,0.0,2,33.0,-7.0,129.0
"M 6.6 - 8 km WSW of Sumberpucung, Indonesia",6.6,28-09-1998 13:34,0,5,0,0,670,us,0,0.0,0.0,3,151.6,-8.0,112.0
"M 6.6 - 66 km NNW of Coquimbo, Chile",6.6,03-09-1998 17:37,0,6,0,0,670,us,0,0.0,0.0,2,27.0,-29.0,-72.0
"M 6.8 - 123 km SSE of Pondaguitan, Philippines",6.8,02-09-1998 08:37,0,5,0,0,711,us,0,0.0,0.0,2,50.0,5.0,127.0
"M 7.2 - 3 km E of Bahía de Caráquez, Ecuador",7.2,04-08-1998 18:59,0,7,0,0,798,us,0,0.0,0.0,2,33.0,-1.0,-80.0
"M 6.7 - 192 km W of Abepura, Indonesia",6.7,29-07-1998 18:00,0,6,0,0,691,us,0,0.0,0.0,2,33.0,-3.0,139.0
"M 7.0 - 50 km WNW of Aitape, Papua New Guinea",7.0,17-07-1998 08:49,0,7,0,0,754,us,0,0.0,0.0,2,10.0,-3.0,142.0
"M 7.0 - 52 km SE of Lata, Solomon Islands",7.0,16-07-1998 11:56,0,7,0,0,754,us,0,0.0,0.0,2,110.2,-11.0,166.0
"M 6.6 - 24 km E of Rust?q, Afghanistan",6.6,30-05-1998 06:22,0,6,0,0,670,us,0,0.0,0.0,3,33.0,37.0,70.0
"M 6.6 - 25 km NNW of Mizque, Bolivia",6.6,22-05-1998 04:48,0,8,0,0,670,us,0,0.0,0.0,3,24.0,-18.0,-65.0
"M 6.7 - 127 km NNW of Palu, Indonesia",6.7,21-05-1998 05:34,0,6,0,0,691,us,0,0.0,0.0,3,33.0,0.0,120.0
"M 6.6 - 108 km SW of Kokopo, Papua New Guinea",6.6,13-05-1998 23:02,0,6,0,0,670,us,0,0.0,0.0,2,61.4,-5.0,152.0
"M 7.5 - 254 km SSE of Ishigaki, Japan",7.5,03-05-1998 23:30,0,5,0,0,865,us,0,0.0,0.0,3,33.0,22.0,125.0
"M 6.6 - 43 km NE of San Fernando, Peru",6.6,03-04-1998 22:01,0,5,0,0,670,us,0,0.0,0.0,2,164.6,-8.0,-74.0
"M 7.0 - 95 km W of Pariaman, Indonesia",7.0,01-04-1998 17:56,0,6,0,0,754,us,0,0.0,0.0,2,55.7,-1.0,99.0
"M 6.6 - 52 km ESE of Kerman, Iran",6.6,14-03-1998 19:40,0,8,0,0,670,us,0,0.0,0.0,2,9.0,30.0,58.0
"M 7.1 - 34 km SSE of Antofagasta, Chile",7.1,30-01-1998 12:16,0,7,0,0,776,us,0,0.0,0.0,2,42.0,-24.0,-70.0
"M 6.7 - 149 km ENE of Labasa, Fiji",6.7,12-01-1998 16:36,0,6,0,0,691,us,0,0.0,0.0,2,23.4,-16.0,-179.0
"M 6.6 - 47 km SSW of Ovalle, Chile",6.6,12-01-1998 10:14,0,7,0,0,670,us,0,0.0,0.0,2,34.8,-31.0,-71.0
"M 6.6 - 10 km SSW of San José El Ídolo, Guatemala",6.6,10-01-1998 08:20,0,6,0,0,670,us,0,0.0,0.0,2,33.0,14.0,-91.0
"M 7.2 - 117 km N of Finschhafen, Papua New Guinea",7.2,22-12-1997 02:05,0,6,0,0,798,us,0,0.0,0.0,2,179.3,-5.0,148.0
"M 7.8 - 156 km S of Ust’-Kamchatsk Staryy, Russia",7.8,05-12-1997 11:26,0,7,0,0,936,us,0,0.0,0.0,2,33.0,55.0,162.0
"M 7.0 - 97 km NW of Gorontalo, Indonesia",7.0,25-11-1997 12:14,0,6,0,0,754,us,0,0.0,0.0,2,24.0,1.0,123.0
"M 6.6 - 22 km SW of Lithakiá, Greece",6.6,18-11-1997 13:07,0,7,0,0,670,us,0,0.0,0.0,2,33.0,38.0,21.0
"M 7.0 - 34 km ESE of Port-Olry, Vanuatu",7.0,15-11-1997 18:59,0,6,0,0,754,us,0,0.0,0.0,2,123.1,-15.0,167.0
"M 6.5 - 13 km NNE of San Sebastián, El Salvador",6.5,09-11-1997 22:56,0,4,0,0,650,us,0,0.0,0.0,3,176.4,14.0,-89.0
M 7.5 - western Xizang,7.5,08-11-1997 10:02,0,7,0,0,865,us,0,0.0,0.0,2,33.0,35.0,87.0
"M 7.2 - 51 km N of Barranca, Peru",7.2,28-10-1997 06:15,0,7,0,0,798,us,0,0.0,0.0,2,112.0,-4.0,-77.0
"M 7.1 - 36 km SW of Monte Patria, Chile",7.1,15-10-1997 01:03,0,7,0,0,776,us,0,0.0,0.0,2,58.0,-31.0,-71.0
"M 7.8 - 192 km WSW of Haveluloto, Tonga",7.8,14-10-1997 09:53,0,7,0,0,936,us,0,0.0,0.0,3,167.3,-22.0,-177.0
"M 6.5 - 18 km E of Talisay, Philippines",6.5,06-10-1997 12:30,0,5,0,0,650,us,0,0.0,0.0,3,105.6,10.0,126.0
"M 6.8 - 24 km SW of Roncesvalles, Colombia",6.8,02-09-1997 12:13,0,5,0,0,711,us,0,0.0,0.0,3,198.7,4.0,-76.0
"M 6.6 - 64 km NNE of Angoram, Papua New Guinea",6.6,29-08-1997 08:14,0,6,0,0,670,us,0,0.0,0.0,2,22.8,-4.0,144.0
"M 6.9 - 4 km ENE of El Ciruelo, Mexico",6.9,19-07-1997 14:22,0,6,0,0,732,us,0,0.0,0.0,3,33.0,16.0,-98.0
"M 7.0 - 26 km WSW of Carúpano, Venezuela",7.0,09-07-1997 19:24,0,8,0,0,754,us,0,0.0,0.0,2,19.9,11.0,-63.0
"M 6.8 - 52 km WSW of Coquimbo, Chile",6.8,06-07-1997 09:54,0,6,0,0,711,us,0,0.0,0.0,2,19.0,-30.0,-72.0
"M 6.5 - 5 km ENE of Churumuco de Morelos, Mexico",6.5,22-05-1997 07:50,0,6,0,0,650,us,0,0.0,0.0,2,70.0,19.0,-102.0
"M 6.8 - 99 km S of Isangel, Vanuatu",6.8,21-05-1997 14:10,0,6,0,0,711,us,0,0.0,0.0,2,57.0,-20.0,169.0
"M 6.5 - 51 km S of Jurm, Afghanistan",6.5,13-05-1997 14:13,0,4,0,0,650,us,0,0.0,0.0,3,196.0,36.0,71.0
"M 7.3 - 58 km E of Q?’en, Iran",7.3,10-05-1997 07:57,0,9,0,0,820,us,0,0.0,0.0,3,10.0,34.0,60.0
"M 6.5 - 49 km N of Yigo Village, Guam",6.5,23-04-1997 19:44,0,6,0,0,650,us,0,0.0,0.0,2,100.8,14.0,145.0
"M 6.7 - 18 km WSW of Scarborough, Trinidad and Tobago",6.7,22-04-1997 09:31,0,7,0,0,691,us,0,0.0,0.0,3,5.0,11.0,-61.0
"M 7.7 - 171 km NNW of Sola, Vanuatu",7.7,21-04-1997 12:02,0,6,0,0,912,us,0,0.0,0.0,2,33.0,-13.0,167.0
"M 6.5 - 49 km W of Finschhafen, Papua New Guinea",6.5,05-04-1997 12:23,0,6,0,0,650,us,0,0.0,0.0,2,69.1,-6.0,147.0
"M 6.9 - 121 km E of Kinablangan, Philippines",6.9,11-03-1997 19:22,0,5,0,0,732,us,0,0.0,0.0,3,10.0,8.0,128.0
"M 7.1 - 29 km ESE of Harnai, Pakistan",7.1,27-02-1997 21:08,0,6,0,0,776,us,0,0.0,0.0,2,33.0,30.0,68.0
M 6.5 - Turkmenistan-Iran border region,6.5,04-02-1997 10:37,0,8,0,0,650,us,0,0.0,0.0,2,10.0,38.0,57.0
"M 7.2 - 46 km WNW of El Habillal, Mexico",7.2,11-01-1997 20:28,0,7,0,0,798,us,0,0.0,0.0,3,33.0,18.0,-103.0
"M 6.5 - 131 km W of Iwanai, Japan",6.5,22-12-1996 14:53,0,4,0,0,650,us,0,0.0,0.0,2,226.5,43.0,139.0
"M 6.7 - 17 km SW of Miyazaki, Japan",6.7,02-12-1996 22:17,0,6,0,0,691,us,0,0.0,0.0,2,49.2,32.0,131.0
"M 6.9 - 130 km ENE of Thang, India",6.9,19-11-1996 10:44,0,7,0,0,732,us,0,0.0,0.0,2,33.0,35.0,78.0
"M 7.7 - 60 km SW of Changuillo, Peru",7.7,12-11-1996 16:59,0,7,0,0,912,us,0,0.0,0.0,2,33.0,-15.0,-76.0
"M 6.7 - 5 km SE of Miyazaki, Japan",6.7,19-10-1996 14:44,0,7,0,0,691,us,0,0.0,0.0,2,22.0,32.0,131.0
"M 6.6 - 20 km SSE of Nishinoomote, Japan",6.6,18-10-1996 10:50,0,7,0,0,670,us,0,0.0,0.0,2,10.0,31.0,131.0
"M 6.8 - 90 km S of Panguna, Papua New Guinea",6.8,14-10-1996 23:26,0,6,0,0,711,us,0,0.0,0.0,2,24.0,-7.0,156.0
"M 6.8 - 36 km SW of Paphos, Cyprus",6.8,09-10-1996 13:10,0,6,0,0,711,us,0,0.0,0.0,2,33.0,35.0,32.0
"M 6.6 - 24 km NE of Cortes, Philippines",6.6,20-09-1996 04:11,0,6,0,0,670,us,0,0.0,0.0,2,33.0,9.0,126.0
"M 6.6 - 22 km NNE of Cortes, Philippines",6.6,20-09-1996 04:10,0,6,0,0,670,us,0,0.0,0.0,2,33.0,9.0,126.0
"M 6.8 - 78 km E of Hengchun, Taiwan",6.8,05-09-1996 23:42,0,6,0,0,711,us,0,0.0,0.0,2,20.0,22.0,121.0
"M 6.9 - 62 km WSW of Kirakira, Solomon Islands",6.9,02-08-1996 12:55,0,6,0,0,732,us,0,0.0,0.0,2,33.0,-11.0,161.0
"M 7.0 - 220 km NNE of Palu, Indonesia",7.0,22-07-1996 14:19,0,6,0,0,754,us,0,0.0,0.0,2,33.0,1.0,120.0
"M 6.6 - 217 km NNE of Palu, Indonesia",6.6,16-07-1996 10:07,0,6,0,0,670,us,0,0.0,0.0,3,33.0,1.0,120.0
"M 6.8 - 26 km NNE of Coyuquilla Norte, Mexico",6.8,15-07-1996 21:23,0,6,0,0,711,us,0,0.0,0.0,3,18.3,18.0,-101.0
"M 7.9 - 169 km NNE of Maumere, Indonesia",7.9,17-06-1996 11:22,0,4,0,0,960,us,0,0.0,0.0,2,587.3,-7.0,123.0
"M 7.1 - 8 km NNE of Palapag, Philippines",7.1,11-06-1996 18:22,0,6,0,0,776,us,0,0.0,0.0,2,33.0,13.0,125.0
"M 7.3 - 46 km SSW of Adak, Alaska",7.3,10-06-1996 15:24,0,7,0,0,820,us,0,0.0,0.0,2,26.3,51.0,-177.0
"M 7.9 - 77 km WSW of Adak, Alaska",7.9,10-06-1996 04:03,0,7,0,0,960,us,0,0.0,0.0,2,33.0,52.0,-178.0
"M 6.7 - 63 km NW of Sola, Vanuatu",6.7,10-06-1996 01:04,0,4,0,0,691,us,0,0.0,0.0,2,200.1,-13.0,167.0
"M 7.2 - 58 km WSW of Panguna, Papua New Guinea",7.2,29-04-1996 14:40,0,6,0,0,798,us,0,0.0,0.0,2,44.0,-7.0,155.0
"M 6.6 - 44 km SE of Antofagasta, Chile",6.6,19-04-1996 00:19,0,7,0,0,670,us,0,0.0,0.0,3,49.5,-24.0,-70.0
"M 6.7 - 44 km NNE of Port-Olry, Vanuatu",6.7,17-03-1996 14:48,0,5,0,0,691,us,0,0.0,0.0,2,164.4,-15.0,167.0
"M 6.7 - 30 km WSW of Villa El Carmen, Nicaragua",6.7,03-03-1996 16:37,0,6,0,0,691,us,0,0.0,0.0,2,33.0,12.0,-87.0
"M 6.6 - 39 km WSW of Masachapa, Nicaragua",6.6,03-03-1996 14:55,0,6,0,0,670,us,0,0.0,0.0,2,33.0,12.0,-87.0
"M 7.1 - 24 km SSW of Santa María Chico Ometepec, Mexico",7.1,25-02-1996 03:08,0,7,0,0,776,us,0,0.0,0.0,5,21.1,16.0,-98.0
"M 7.5 - 123 km WSW of Puerto Santa, Peru",7.5,21-02-1996 12:51,0,6,0,0,865,us,0,0.0,0.0,5,10.0,-10.0,-80.0
"M 6.5 - 32 km NNE of Biak, Indonesia",6.5,17-02-1996 20:18,0,6,0,0,650,us,0,0.0,0.0,5,31.9,-1.0,136.0
"M 6.5 - 67 km NNW of Insrom, Indonesia",6.5,17-02-1996 14:21,0,6,0,0,650,us,0,0.0,0.0,5,19.2,-1.0,136.0
"M 8.1 - 101 km ENE of Biak, Indonesia",8.09,17-02-1996 05:59,0,8,0,0,1007,official,0,0.0,0.0,0,33.0,-1.0,137.0
"M 6.7 - 123 km E of Namie, Japan",6.7,16-02-1996 15:22,0,4,0,0,691,us,0,0.0,0.0,5,40.8,37.0,142.0
"M 7.2 - 158 km E of Kuril’sk, Russia",7.2,07-02-1996 21:36,0,6,0,0,798,us,0,0.0,0.0,5,42.6,45.0,150.0
"M 6.6 - 47 km N of Lijiang, China",6.6,03-02-1996 11:14,0,10,0,0,670,us,0,0.0,0.0,5,11.1,27.0,100.0
"M 6.6 - 106 km NE of Yelizovo, Russia",6.6,01-01-1996 09:57,0,7,0,0,670,us,0,0.0,0.0,6,33.0,54.0,160.0
"M 7.9 - 181 km N of Palu, Indonesia",7.9,01-01-1996 08:05,0,8,0,0,960,us,0,0.0,0.0,5,24.0,1.0,120.0
"M 7.1 - 297 km NE of Lospalos, Timor Leste",7.1,25-12-1995 04:43,0,6,0,0,776,us,0,0.0,0.0,5,141.9,-7.0,129.0
"M 6.5 - 130 km SSW of Abepura, Indonesia",6.5,19-12-1995 23:28,0,6,0,0,650,us,0,0.0,0.0,3,63.4,-4.0,140.0
"M 7.9 - 128 km ESE of Kuril’sk, Russia",7.9,03-12-1995 18:01,0,6,0,0,960,us,0,0.0,0.0,5,33.0,45.0,149.0
"M 7.2 - 27 km SSE of Nuwaybi‘a, Egypt",7.2,22-11-1995 04:15,0,9,0,0,798,us,0,0.0,0.0,5,10.0,29.0,35.0
"M 6.7 - 73 km WSW of Vallenar, Chile",6.7,01-11-1995 00:35,0,7,0,0,691,us,0,0.0,0.0,5,19.9,-29.0,-71.0
"M 7.2 - 13 km NW of Ocozocoautla de Espinosa, Mexico",7.2,21-10-1995 02:38,0,6,0,0,798,us,0,0.0,0.0,5,159.3,17.0,-93.0
"M 6.8 - 71 km ESE of Naze, Japan",6.8,19-10-1995 02:41,0,6,0,0,711,us,0,0.0,0.0,5,19.7,28.0,130.0
"M 7.1 - 83 km SE of Naze, Japan",7.1,18-10-1995 10:37,0,6,0,0,776,us,0,0.0,0.0,5,28.4,28.0,130.0
"M 8.0 - 5 km E of El Colomo, Mexico",8.0,09-10-1995 15:35,0,8,0,0,985,us,0,0.0,0.0,5,33.0,19.0,-104.0
"M 6.8 - 5 km ENE of Sungai Penuh, Indonesia",6.8,06-10-1995 18:09,0,7,0,0,711,us,0,0.0,0.0,5,33.0,-2.0,101.0
"M 6.5 - 50 km SE of Sucúa, Ecuador",6.5,03-10-1995 12:44,0,7,0,0,650,us,0,0.0,0.0,5,16.7,-3.0,-78.0
"M 7.0 - 45 km SE of Sucúa, Ecuador",7.0,03-10-1995 01:51,0,7,0,0,754,us,0,0.0,0.0,5,24.4,-3.0,-78.0
"M 6.5 - 81 km W of Paramonga, Peru",6.5,23-09-1995 22:31,0,5,0,0,650,us,0,0.0,0.0,3,59.9,-11.0,-79.0
"M 7.4 - 5 km N of Azoyú, Mexico",7.4,14-09-1995 14:04,0,7,0,0,842,us,0,0.0,0.0,3,23.0,17.0,-99.0
"M 6.6 - 95 km SW of Etchoropo, Mexico",6.6,28-08-1995 10:46,0,5,0,0,670,us,0,0.0,0.0,3,12.2,26.0,-110.0
"M 6.6 - 7 km WSW of Neira, Colombia",6.6,19-08-1995 21:43,0,6,0,0,670,us,0,0.0,0.0,5,119.6,5.0,-76.0
"M 7.2 - 139 km WNW of Panguna, Papua New Guinea",7.2,16-08-1995 23:10,0,6,0,0,798,us,0,0.0,0.0,5,33.0,-6.0,154.0
"M 6.6 - 205 km SE of Kokopo, Papua New Guinea",6.6,16-08-1995 16:24,0,4,0,0,670,us,0,0.0,0.0,5,18.7,-5.0,154.0
"M 7.7 - 155 km WNW of Panguna, Papua New Guinea",7.7,16-08-1995 10:27,0,6,0,0,912,us,0,0.0,0.0,5,30.1,-6.0,154.0
"M 6.7 - 99 km WSW of Kokopo, Papua New Guinea",6.7,14-08-1995 04:37,0,6,0,0,691,us,0,0.0,0.0,5,127.9,-5.0,152.0
"M 8.0 - 36 km NNE of Antofagasta, Chile",8.0,30-07-1995 05:11,0,8,0,0,985,us,0,0.0,0.0,5,45.6,-23.0,-70.0
"M 6.8 - 158 km W of Jinghong, China",6.8,11-07-1995 21:46,0,8,0,0,711,us,0,0.0,0.0,5,12.5,22.0,99.0
"M 6.6 - 0 km ESE of Isangel, Vanuatu",6.6,29-06-1995 12:24,0,5,0,0,670,us,0,0.0,0.0,5,139.4,-20.0,169.0
"M 6.5 - 8 km WNW of Galaxídhion, Greece",6.5,15-06-1995 00:15,0,7,0,0,650,us,0,0.0,0.0,5,14.2,38.0,22.0
"M 7.1 - 85 km S of Tungor, Russia",7.1,27-05-1995 13:03,0,9,0,0,776,us,0,0.0,0.0,3,11.0,53.0,143.0
"M 7.7 - 249 km E of Vao, New Caledonia",7.7,16-05-1995 20:12,0,4,0,0,912,us,0,0.0,0.0,5,20.2,-23.0,170.0
"M 6.9 - 27 km NNW of Maubara, Timor Leste",6.9,14-05-1995 11:33,0,6,0,0,732,us,0,0.0,0.0,5,11.2,-8.0,125.0
"M 6.6 - 10 km W of Aianí, Greece",6.6,13-05-1995 08:47,0,9,0,0,670,us,0,0.0,0.0,5,14.0,40.0,22.0
"M 7.1 - 14 km NE of Cabatuan, Philippines",7.1,05-05-1995 03:53,0,7,0,0,776,us,0,0.0,0.0,5,16.0,13.0,125.0
